Source_Company,Source_Product_Line,Source_Paint_Name,Source_Paint_ID,Equivalent_Company,Equivalent_Product_Line,Equivalent_Paint_Name,Equivalent_Paint_ID,Match_Type,Similarity_Percent,Confidence,Source,Notes,Hex
Games Workshop,Citadel,Citadel,,Vallejo,Game Color,Skull White,,Dakka Chart Equivalency,,Medium,258583605-Dakka-Dakka.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,FFFFFF
Games Workshop,Citadel,Castellan Green,,Reaper,Master Series,Muddy Olive,9034,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,455440
Games Workshop,Citadel,Castellan Green,,Privateer Press,P3,Boreal Green,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,455440
Games Workshop,Citadel,Castellan Green,,Coat D'arms,,Matt,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,455440
Games Workshop,Citadel,Castellan Green,,Army Painter,,Fury Green,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,455440
Games Workshop,Citadel,Waaagh! Flesh,,Games Workshop,Old Citadel,Orkhide Shade 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,384E49
Games Workshop,Citadel,Waaagh! Flesh,,Vallejo,Game Color,Heavy Blackgreen,147,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,384E49
Games Workshop,Citadel,Waaagh! Flesh,,Vallejo,Model Color,Black Green,980,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,384E49
Games Workshop,Citadel,Waaagh! Flesh,,Rackham,,Jungle Moss,9082,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,384E49
Games Workshop,Citadel,Waaagh! Flesh,,Reaper,Master Series,Black,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,384E49
Games Workshop,Citadel,Waaagh! Flesh,,Privateer Press,P3,Orc Hide,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,384E49
Games Workshop,Citadel,Loren Forest,,Games Workshop,Old Citadel,Knarloc Green 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,434F38
Games Workshop,Citadel,Loren Forest,,Vallejo,Game Color,Heavy Green,146,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,434F38
Games Workshop,Citadel,Loren Forest,,Vallejo,Model Color,Luftwaffe Ca. Green,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,434F38
Games Workshop,Citadel,Loren Forest,,Rackham,,Olive Drab,9158,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,434F38
Games Workshop,Citadel,Loren Forest,,Reaper,Master Series,Army Green,WP1110,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,434F38
Games Workshop,Citadel,Loren Forest,,Privateer Press,P3,Gung-Ho,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,434F38
Games Workshop,Citadel,Loren Forest,,Coat D'arms,,Green,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,434F38
Games Workshop,Citadel,Deathworld Forest,,Games Workshop,Old Citadel,Gretchin Green 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,5D6732
Games Workshop,Citadel,Deathworld Forest,,Vallejo,Game Color,Heavy Khaki,149,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,5D6732
Games Workshop,Citadel,Deathworld Forest,,Vallejo,Model Color,Russian Uniform,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,5D6732
Games Workshop,Citadel,Deathworld Forest,,Rackham,,Green,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,5D6732
Games Workshop,Citadel,Deathworld Forest,,Reaper,Master Series,IV-25,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,5D6732
Games Workshop,Citadel,Deathworld Forest,,Privateer Press,P3,Worn Olive,9159,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,5D6732
Games Workshop,Citadel,Deathworld Forest,,Coat D'arms,,Venom Wyrm,WP1461,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,5D6732
Games Workshop,Citadel,Straken Green,,Games Workshop,Old Citadel,Green Beret,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,628026
Games Workshop,Citadel,Nurgling Green,,Games Workshop,Old Citadel,Rotting Flesh 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,849B63
Games Workshop,Citadel,Nurgling Green,,Vallejo,Game Color,Dead Flesh,035,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,849B63
Games Workshop,Citadel,Nurgling Green,,Vallejo,Model Color,Green sky,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,849B63
Games Workshop,Citadel,Nurgling Green,,Rackham,,Pale Olive,9036,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,849B63
Games Workshop,Citadel,Nurgling Green,,Reaper,Master Series,Jack Bone,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,849B63
Games Workshop,Citadel,Nurgling Green,,Privateer Press,P3,Putrid Green,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,849B63
Games Workshop,Citadel,Nurgling Green,,Coat D'arms,,,125,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,849B63
Games Workshop,Citadel,Nurgling Green,,Army Painter,,Necrotic Flesh,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,849B63
Games Workshop,Citadel,Ushabti Bone,,Games Workshop,Old Citadel,Bleached Bone 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EFD9A8
Games Workshop,Citadel,Ushabti Bone,,Vallejo,Game Color,Bonewhite,034,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EFD9A8
Games Workshop,Citadel,Ushabti Bone,,Vallejo,Model Color,Buff,976,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EFD9A8
Games Workshop,Citadel,Ushabti Bone,,Rackham,,IV-38 7,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EFD9A8
Games Workshop,Citadel,Ushabti Bone,,Reaper,Master Series,Wildcat Gray 2,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EFD9A8
Games Workshop,Citadel,Ushabti Bone,,Privateer Press,P3,,42,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EFD9A8
Games Workshop,Citadel,Ushabti Bone,,Coat D'arms,,Yellowed Bone,9143,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EFD9A8
Games Workshop,Citadel,Ushabti Bone,,Army Painter,,Menoth White,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EFD9A8
Games Workshop,Citadel,Ushabti Bone,,Scale75,,Base,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EFD9A8
Games Workshop,Citadel,Ushabti Bone,,Two Thin Coats,,Bone,112,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,EFD9A8
Games Workshop,Citadel,Zandri Dust,,Games Workshop,Old Citadel,Kommando,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9E915C
Games Workshop,Citadel,Zandri Dust,,Vallejo,Game Color,Khaki 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9E915C
Games Workshop,Citadel,Zandri Dust,,Vallejo,Model Color,Khaki,061,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9E915C
Games Workshop,Citadel,Zandri Dust,,Rackham,,Brown,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9E915C
Games Workshop,Citadel,Zandri Dust,,Reaper,Master Series,Terran Khaki,9122,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9E915C
Games Workshop,Citadel,Zandri Dust,,Privateer Press,P3,Thar Brown,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9E915C
Games Workshop,Citadel,Zandri Dust,,Coat D'arms,,Matt,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9E915C
Games Workshop,Citadel,Zandri Dust,,Army Painter,,Dragon Fang,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,9E915C
Games Workshop,Citadel,Pallid Wych Flesh,,Games Workshop,Old Citadel,Ivory Tusk,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,CDCEBE
Games Workshop,Citadel,26/03/2024 00:22,,Games Workshop,Old Citadel,Screaming Skull,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F0F1CE
Games Workshop,Citadel,26/03/2024 00:22,,Vallejo,Game Color,Ivory,918,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F0F1CE
Games Workshop,Citadel,26/03/2024 00:22,,Vallejo,Model Color,Menoth White,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F0F1CE
Games Workshop,Citadel,26/03/2024 00:22,,Rackham,,Matt,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F0F1CE
Games Workshop,Citadel,26/03/2024 00:22,,Reaper,Master Series,Vampire Fang,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F0F1CE
Games Workshop,Citadel,Bronzed Flesh 1,,Games Workshop,Old Citadel,Bronze Flesh,036,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F7944A
Games Workshop,Citadel,Bronzed Flesh 1,,Vallejo,Game Color,Dark Flesh,927,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F7944A
Games Workshop,Citadel,Bronzed Flesh 1,,Vallejo,Model Color,Burnt Orange 2,9111,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,F7944A
Games Workshop,Citadel,Tau Light Ochre,,Games Workshop,Old Citadel,Vomit Brown 1,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,DE9408
Games Workshop,Citadel,Tau Light Ochre,,Vallejo,Game Color,Filthy Brown,037,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,DE9408
Games Workshop,Citadel,Tau Light Ochre,,Vallejo,Model Color,Beige Red 2,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,DE9408
Games Workshop,Citadel,Tau Light Ochre,,Rackham,,Tanned Skin,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,DE9408
Games Workshop,Citadel,Tau Light Ochre,,Reaper,Master Series,,29,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,DE9408
Games Workshop,Citadel,Tau Light Ochre,,Privateer Press,P3,Tanned Leather,9031,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,DE9408
Games Workshop,Citadel,Tau Light Ochre,,Coat D'arms,,Rucksack Tan,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,DE9408
Games Workshop,Citadel,Tau Light Ochre,,Army Painter,,Bilious Brown,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,DE9408
Games Workshop,Citadel,Tau Light Ochre,,Scale75,,,130,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,DE9408
Games Workshop,Citadel,Tau Light Ochre,,Two Thin Coats,,Manticore,,Dakka Chart Equivalency,,Medium,738184066-Paint-Range-Compatibility-Chart-Articles-DakkaDakka-Instinctive-behavior-m.txt,Parsed from Dakka paint compatibility chart; hex is approximate.,DE9408
